Number Held,Address,Opensea
46,0x716d3365f35ff9fff2c139c0b288fc036682af35,https://opensea.io/0x716d3365f35ff9fff2c139c0b288fc036682af35
16,0xbfb3e090ecbb84c7436c31dfeae08a94fdaa4d14,https://opensea.io/0xbfb3e090ecbb84c7436c31dfeae08a94fdaa4d14
12,0x470f5469aeaca55b7b415d14f5707278bddbbffe,https://opensea.io/0x470f5469aeaca55b7b415d14f5707278bddbbffe
10,0x2e312c35a243c787978072986480d711e94503fe,https://opensea.io/0x2e312c35a243c787978072986480d711e94503fe
8,0xf46fea76bb586466d21346f5e0dc5f4bd02fd1c0,https://opensea.io/0xf46fea76bb586466d21346f5e0dc5f4bd02fd1c0
8,0xd6f1f26699f9d4e6054e628559b844fa9f0ee143,https://opensea.io/0xd6f1f26699f9d4e6054e628559b844fa9f0ee143
7,0x6ad626e48bf49f175958369416da4bc409c6a7d0,https://opensea.io/0x6ad626e48bf49f175958369416da4bc409c6a7d0
6,0x7f27aca7d8461e4a4a82df772759e84f0167ba8a,https://opensea.io/0x7f27aca7d8461e4a4a82df772759e84f0167ba8a
5,0xd38fbaaab882852276cf81a11d22ef586b76b8b7,https://opensea.io/0xd38fbaaab882852276cf81a11d22ef586b76b8b7
4,0xcfc3aa80fce148fee71cf86f61d0d6b0ccbba879,https://opensea.io/0xcfc3aa80fce148fee71cf86f61d0d6b0ccbba879
4,0xef3d865cfba053c3e7b65f45788fabee00e2226e,https://opensea.io/0xef3d865cfba053c3e7b65f45788fabee00e2226e
4,0x55bf434e8468dad01d08a409265c7a25e40c781d,https://opensea.io/0x55bf434e8468dad01d08a409265c7a25e40c781d
4,0xe03e3f9ad56862184594f95811bd18cdc0bab495,https://opensea.io/0xe03e3f9ad56862184594f95811bd18cdc0bab495
4,0x7693c3545667309f112eb2d1a0d7bdfcfc536411,https://opensea.io/0x7693c3545667309f112eb2d1a0d7bdfcfc536411
3,0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604,https://opensea.io/0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604
3,0x5b926bc7737369d6445dd50f03f870eb9cc901be,https://opensea.io/0x5b926bc7737369d6445dd50f03f870eb9cc901be
3,0x2721ee4d44f2aeeeee8c94130c458276b8268565,https://opensea.io/0x2721ee4d44f2aeeeee8c94130c458276b8268565
3,0x08a5ae15fae7a78517438a7e44f3defe588def6f,https://opensea.io/0x08a5ae15fae7a78517438a7e44f3defe588def6f
3,0x39f52180e71dbbae7e1b03cbb557f2ac3e7ac8df,https://opensea.io/0x39f52180e71dbbae7e1b03cbb557f2ac3e7ac8df
