Number Held,Address,Opensea
6,0xd484d3f381e257b323f45fc4d813cd28df184625,https://opensea.io/0xd484d3f381e257b323f45fc4d813cd28df184625
5,0x7d2550161e8a31d0b9585bb9c88e63e9644af740,https://opensea.io/0x7d2550161e8a31d0b9585bb9c88e63e9644af740
4,0x588778f1a7e07366dd9e47f69baefbe35d291221,https://opensea.io/0x588778f1a7e07366dd9e47f69baefbe35d291221
2,0xf7ca0f33502980331065169e58f07fb5377f23fd,https://opensea.io/0xf7ca0f33502980331065169e58f07fb5377f23fd
2,0x5b875c3168f74f293b4bd0bafea323d3443b0775,https://opensea.io/0x5b875c3168f74f293b4bd0bafea323d3443b0775
2,0xd9c0c00b95e5bfdf8bf52854963c1a464dea2b00,https://opensea.io/0xd9c0c00b95e5bfdf8bf52854963c1a464dea2b00
2,0xb9a887cd4673f1e25fa6c32aa0bd74cfe78e2a82,https://opensea.io/0xb9a887cd4673f1e25fa6c32aa0bd74cfe78e2a82
2,0x84bb22a20823b083a5d190328c60992d60372d6d,https://opensea.io/0x84bb22a20823b083a5d190328c60992d60372d6d
2,0x47430de9669b7d303fe3c5aafb3a7357753d1c22,https://opensea.io/0x47430de9669b7d303fe3c5aafb3a7357753d1c22
2,0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604,https://opensea.io/0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604
2,0xd35a8e50b3c403e1b6e16f61bd348e6783d116f3,https://opensea.io/0xd35a8e50b3c403e1b6e16f61bd348e6783d116f3
1,0x498c4e0794f766952143335a365ba0656db9fbd4,https://opensea.io/0x498c4e0794f766952143335a365ba0656db9fbd4
1,0x1eff0b95ede3e600ed9cbe5384b92ea254e16187,https://opensea.io/0x1eff0b95ede3e600ed9cbe5384b92ea254e16187
1,0x546edfd7974ebc4fbf0568230f2f751fd206abec,https://opensea.io/0x546edfd7974ebc4fbf0568230f2f751fd206abec
1,0x33012ad3601036d92f7aa43c265f40acb16047bf,https://opensea.io/0x33012ad3601036d92f7aa43c265f40acb16047bf
1,0x2cf4fb0ee32cc8a1b32b153798e003893eec8c20,https://opensea.io/0x2cf4fb0ee32cc8a1b32b153798e003893eec8c20
1,0x0badd6427b689342fc95e245140e6fde1eb1aa15,https://opensea.io/0x0badd6427b689342fc95e245140e6fde1eb1aa15
1,0x2d97a5a8da17227b9b393ca9be92bfa1a46df179,https://opensea.io/0x2d97a5a8da17227b9b393ca9be92bfa1a46df179
1,0xb5df7ba733db707b72b6f78e69ffa9e3c104dd95,https://opensea.io/0xb5df7ba733db707b72b6f78e69ffa9e3c104dd95
1,0xbbbe14c265934ce2ab2e0d36d88a4e4b13b1dd7a,https://opensea.io/0xbbbe14c265934ce2ab2e0d36d88a4e4b13b1dd7a
1,0xe64734836a37df1f92aca5f8f218f035340c0fd5,https://opensea.io/0xe64734836a37df1f92aca5f8f218f035340c0fd5
1,0x617cb4921071e73d0c41b5354f5246f12518745e,https://opensea.io/0x617cb4921071e73d0c41b5354f5246f12518745e
1,0x7667c2ba9b7213140365542df0b8311db5b3a28d,https://opensea.io/0x7667c2ba9b7213140365542df0b8311db5b3a28d
1,0xd894c09b0e8e246f8da4337a73f92389c0b620f1,https://opensea.io/0xd894c09b0e8e246f8da4337a73f92389c0b620f1
1,0xabc4e7db78b2623a01733a985d54a475ce259252,https://opensea.io/0xabc4e7db78b2623a01733a985d54a475ce259252
1,0x6ba2a7a19c0a54b84180c24bf62e4558e6975c57,https://opensea.io/0x6ba2a7a19c0a54b84180c24bf62e4558e6975c57
1,0xfc1ab1ee5b163879a850477fbfeb35eaec52abc8,https://opensea.io/0xfc1ab1ee5b163879a850477fbfeb35eaec52abc8
1,0x7f07ebb3d08825bece4a27c86e34ecfda12f15bb,https://opensea.io/0x7f07ebb3d08825bece4a27c86e34ecfda12f15bb
1,0xce9b6da25e5b9578305f9c593c670736754ed4c5,https://opensea.io/0xce9b6da25e5b9578305f9c593c670736754ed4c5
1,0xdd1e6fee5428f89391963adc501d6a5fb9d9997e,https://opensea.io/0xdd1e6fee5428f89391963adc501d6a5fb9d9997e
1,0xe89b05eaeae486b6304d10f01ada31d86e01121c,https://opensea.io/0xe89b05eaeae486b6304d10f01ada31d86e01121c
1,0x85a04c8618b10bd602e83f80b1d84fe6b0753a5d,https://opensea.io/0x85a04c8618b10bd602e83f80b1d84fe6b0753a5d
1,0xba78e20640f5f702fdcfc0402e552e4a634d165b,https://opensea.io/0xba78e20640f5f702fdcfc0402e552e4a634d165b
1,0xef810c0fec2d1ad3ec576985dba0b87673a8e87d,https://opensea.io/0xef810c0fec2d1ad3ec576985dba0b87673a8e87d
1,0xf0af9b380f35a98fce68c62c1ae5b4d2ac4d8ee1,https://opensea.io/0xf0af9b380f35a98fce68c62c1ae5b4d2ac4d8ee1
1,0x34a4dd196ab83166c8c9935d5a6f60f2a02a905a,https://opensea.io/0x34a4dd196ab83166c8c9935d5a6f60f2a02a905a
