Number Held,Address,Opensea
23,0x37d8ae1487616819724e834af023726d710a0dac,https://opensea.io/0x37d8ae1487616819724e834af023726d710a0dac
15,0x6696e1e7546fad9f5146bd4f839f22ff97608926,https://opensea.io/0x6696e1e7546fad9f5146bd4f839f22ff97608926
7,0xe5897e2fee2eb0ea537606e7b8dd9b0a85a9b626,https://opensea.io/0xe5897e2fee2eb0ea537606e7b8dd9b0a85a9b626
5,0x95dcfb46f894681b8f23584bc1f2924651f23f77,https://opensea.io/0x95dcfb46f894681b8f23584bc1f2924651f23f77
4,0x2a050072c686724e73daca2a0f7358b5199c16eb,https://opensea.io/0x2a050072c686724e73daca2a0f7358b5199c16eb
3,0xa2b9deb9ceeb06b110adb189446e7c4f4b1d6532,https://opensea.io/0xa2b9deb9ceeb06b110adb189446e7c4f4b1d6532
3,0xa3d0cef56baaeb68974a50b6fc4d344897ad82d9,https://opensea.io/0xa3d0cef56baaeb68974a50b6fc4d344897ad82d9
2,0xcb11c858c6954880de0a3ab4d59275baafc80446,https://opensea.io/0xcb11c858c6954880de0a3ab4d59275baafc80446
2,0x306011f94e8ec0ea7fec8eded0a8119a3fc2c6b9,https://opensea.io/0x306011f94e8ec0ea7fec8eded0a8119a3fc2c6b9
2,0xe118f02ef3034b75651ad0a7ecc19f41dae100a5,https://opensea.io/0xe118f02ef3034b75651ad0a7ecc19f41dae100a5
2,0xbcdb0116ad05d4569b01117dbb489055d12fdbbc,https://opensea.io/0xbcdb0116ad05d4569b01117dbb489055d12fdbbc
2,0x46c8cf6c7330953d4cfc270a1369b4c31cf7c464,https://opensea.io/0x46c8cf6c7330953d4cfc270a1369b4c31cf7c464
2,0xe809968423551135675f38ca77d9595c5d225918,https://opensea.io/0xe809968423551135675f38ca77d9595c5d225918
2,0x734bbd2bc0084776d2ddbec6e03680a46fd06f1f,https://opensea.io/0x734bbd2bc0084776d2ddbec6e03680a46fd06f1f
1,0x61a9701d6358fb860574ad778fb19f6168deb55f,https://opensea.io/0x61a9701d6358fb860574ad778fb19f6168deb55f
1,0x22410dea392f1353c316a0f21ef0f36463100589,https://opensea.io/0x22410dea392f1353c316a0f21ef0f36463100589
1,0x2222222229b89c7844f19ef503c4dc503be47f84,https://opensea.io/0x2222222229b89c7844f19ef503c4dc503be47f84
1,0x8d69a355117c12a74a15d58bfb1303e6c110d518,https://opensea.io/0x8d69a355117c12a74a15d58bfb1303e6c110d518
1,0x88888888cd4f09c99e2d467e250b770dac45debe,https://opensea.io/0x88888888cd4f09c99e2d467e250b770dac45debe
1,0xa12eeeaad1d13f0938febd6a1b0e8b10ab31dbd6,https://opensea.io/0xa12eeeaad1d13f0938febd6a1b0e8b10ab31dbd6
1,0xe0ce8303912f24c5b998f00d1792a0ed0510d073,https://opensea.io/0xe0ce8303912f24c5b998f00d1792a0ed0510d073
1,0x120f5e9ef7883b4b3fb8cf59abccd6cbb3221e32,https://opensea.io/0x120f5e9ef7883b4b3fb8cf59abccd6cbb3221e32
1,0x35886e28b3845a3a1063bbbdec1068e9fb85804a,https://opensea.io/0x35886e28b3845a3a1063bbbdec1068e9fb85804a
1,0x879c7aff4ef80348acf7ca0e99223755a24369f9,https://opensea.io/0x879c7aff4ef80348acf7ca0e99223755a24369f9
1,0x1af331dc34dd7c5c62af28b5685328318b61888a,https://opensea.io/0x1af331dc34dd7c5c62af28b5685328318b61888a
1,0x24cc1e2038563d305f5272b92701590d21712ad4,https://opensea.io/0x24cc1e2038563d305f5272b92701590d21712ad4
1,0x710748bbe37ee8a837e0e5fc8a7c4717ca2b8093,https://opensea.io/0x710748bbe37ee8a837e0e5fc8a7c4717ca2b8093
1,0x2e5d61ce49f70a2ef8f6727608c8f88ff82dfa40,https://opensea.io/0x2e5d61ce49f70a2ef8f6727608c8f88ff82dfa40
1,0xe3f663418251186888935dc1c4979fa3a3da1bac,https://opensea.io/0xe3f663418251186888935dc1c4979fa3a3da1bac
1,0xbcc768c69c7dc405269a3c7bf9003a62af7ff7e6,https://opensea.io/0xbcc768c69c7dc405269a3c7bf9003a62af7ff7e6
1,0x7fe27aa875644045c5d32dc108eb239fb904fc69,https://opensea.io/0x7fe27aa875644045c5d32dc108eb239fb904fc69
1,0xef108533c43d62642e22681fb61425b34a72110a,https://opensea.io/0xef108533c43d62642e22681fb61425b34a72110a
1,0xedadfda063374ca9f7f7ddc0873e75c437dd6e4a,https://opensea.io/0xedadfda063374ca9f7f7ddc0873e75c437dd6e4a
1,0x6a75ac02b0a2f8e016ffda57611540022e5f1e6d,https://opensea.io/0x6a75ac02b0a2f8e016ffda57611540022e5f1e6d
1,0x04f26561742cf0cef86856ced98c8323c1316d87,https://opensea.io/0x04f26561742cf0cef86856ced98c8323c1316d87
1,0x96edec5148d38b7f3cf127125d5e09ca65d79de9,https://opensea.io/0x96edec5148d38b7f3cf127125d5e09ca65d79de9
1,0xa2b584e5f442f73038320f9e95a490b86ec27d62,https://opensea.io/0xa2b584e5f442f73038320f9e95a490b86ec27d62
1,0x76c9254a8f599b13d53a11724fbc6fcd08b25ed6,https://opensea.io/0x76c9254a8f599b13d53a11724fbc6fcd08b25ed6
1,0xb6239213c29db263572e754c179ec0fe812955ba,https://opensea.io/0xb6239213c29db263572e754c179ec0fe812955ba
1,0x20ee3d6e4c8635fe154f52050a554796d06ddf31,https://opensea.io/0x20ee3d6e4c8635fe154f52050a554796d06ddf31
