Number Held,Address,Opensea
7,0x2a050072c686724e73daca2a0f7358b5199c16eb,https://opensea.io/0x2a050072c686724e73daca2a0f7358b5199c16eb
6,0x6eef09b526d883f98762a7005fabd2c800dfca44,https://opensea.io/0x6eef09b526d883f98762a7005fabd2c800dfca44
6,0x53b6baee8ddb9f9624d279d0fa5ee85fa0ad1229,https://opensea.io/0x53b6baee8ddb9f9624d279d0fa5ee85fa0ad1229
6,0x47a710fa6bed241a8ef0080f10cad9a90bd670ca,https://opensea.io/0x47a710fa6bed241a8ef0080f10cad9a90bd670ca
4,0xa3febef325da288cafba2b41f85321c031a6dccf,https://opensea.io/0xa3febef325da288cafba2b41f85321c031a6dccf
3,0x96edec5148d38b7f3cf127125d5e09ca65d79de9,https://opensea.io/0x96edec5148d38b7f3cf127125d5e09ca65d79de9
3,0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604,https://opensea.io/0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604
3,0xd484d3f381e257b323f45fc4d813cd28df184625,https://opensea.io/0xd484d3f381e257b323f45fc4d813cd28df184625
3,0xcac29d3938e3a8330e973e62cf0af6bcdb0b0009,https://opensea.io/0xcac29d3938e3a8330e973e62cf0af6bcdb0b0009
3,0x6efa7b45769842f83c926f4403d8a8417596e90b,https://opensea.io/0x6efa7b45769842f83c926f4403d8a8417596e90b
3,0x5e76fe0fd15f608353271f78daeb5bf42783768b,https://opensea.io/0x5e76fe0fd15f608353271f78daeb5bf42783768b
3,0x9b0720ec9452a443fd72987813a2bd02d4ce9511,https://opensea.io/0x9b0720ec9452a443fd72987813a2bd02d4ce9511
2,0x95cff92d71f55b69bdcb41fd33f3c6a323debccc,https://opensea.io/0x95cff92d71f55b69bdcb41fd33f3c6a323debccc
2,0xb4f2b27ed1193f9550fb5528b29a9a2a17a9907c,https://opensea.io/0xb4f2b27ed1193f9550fb5528b29a9a2a17a9907c
2,0x6696e1e7546fad9f5146bd4f839f22ff97608926,https://opensea.io/0x6696e1e7546fad9f5146bd4f839f22ff97608926
2,0x93a51ca37da14a2706ab4d316a70cdb092242ea5,https://opensea.io/0x93a51ca37da14a2706ab4d316a70cdb092242ea5
2,0xa10de6112d8092a6c63bea24b2a5ebfe25677564,https://opensea.io/0xa10de6112d8092a6c63bea24b2a5ebfe25677564
2,0xbcdb0116ad05d4569b01117dbb489055d12fdbbc,https://opensea.io/0xbcdb0116ad05d4569b01117dbb489055d12fdbbc
2,0xba8033ad6e881b415a61236bb9f8b2b5764e2fd4,https://opensea.io/0xba8033ad6e881b415a61236bb9f8b2b5764e2fd4
2,0xf898f063d22a994ba6943d50a96c2dbc0bd9218c,https://opensea.io/0xf898f063d22a994ba6943d50a96c2dbc0bd9218c
1,0x4f2fc90212e949ff4aa32def570744163671f22b,https://opensea.io/0x4f2fc90212e949ff4aa32def570744163671f22b
1,0xfc2efa3b7904da7d6c802b6b6e3ce8279beed2a5,https://opensea.io/0xfc2efa3b7904da7d6c802b6b6e3ce8279beed2a5
1,0xde241a53deef975d8a89507a8baa5eb5e120c649,https://opensea.io/0xde241a53deef975d8a89507a8baa5eb5e120c649
1,0x801b66a09c31c2fc3365bbcdb2cd9ab8375c124c,https://opensea.io/0x801b66a09c31c2fc3365bbcdb2cd9ab8375c124c
1,0xcefbdcfb977b1f40f0ce434831705705a072e69a,https://opensea.io/0xcefbdcfb977b1f40f0ce434831705705a072e69a
1,0xb177f8e2ce4197ce167edb12d0b32a8b7aed3c7d,https://opensea.io/0xb177f8e2ce4197ce167edb12d0b32a8b7aed3c7d
1,0x7f37cb4e1ff71193175b11c16faa7d97aa851876,https://opensea.io/0x7f37cb4e1ff71193175b11c16faa7d97aa851876
1,0x07f13fbce6af5f7e0e6233b4b37a4521e5bc572b,https://opensea.io/0x07f13fbce6af5f7e0e6233b4b37a4521e5bc572b
1,0x85737b7667aa0b3df09d5120f6c5bfd3c3f8291d,https://opensea.io/0x85737b7667aa0b3df09d5120f6c5bfd3c3f8291d
1,0xf5f7ded3ee675f456fdc25c7c6f15922bf57282b,https://opensea.io/0xf5f7ded3ee675f456fdc25c7c6f15922bf57282b
1,0x603056fd9c55406d55f5ec13c935d281eed50628,https://opensea.io/0x603056fd9c55406d55f5ec13c935d281eed50628
1,0xdfa1ceb425cf626a7e0c26c1dfabbcb7ffb3da5c,https://opensea.io/0xdfa1ceb425cf626a7e0c26c1dfabbcb7ffb3da5c
1,0x290fbe4d4745f6b5267c209c92c8d81cebb5e9f0,https://opensea.io/0x290fbe4d4745f6b5267c209c92c8d81cebb5e9f0
1,0x25ba562c31aaca514319f615ed56fa587a9c7ea4,https://opensea.io/0x25ba562c31aaca514319f615ed56fa587a9c7ea4
1,0xfd4de618bbe131654af19395bc2f1dbb7cb81e65,https://opensea.io/0xfd4de618bbe131654af19395bc2f1dbb7cb81e65
1,0xf9b7850ee758ca9878a052aeed04f24a50531ea1,https://opensea.io/0xf9b7850ee758ca9878a052aeed04f24a50531ea1
1,0x0da49d6e86e4c9bb000476cf0ff22b40c28d2099,https://opensea.io/0x0da49d6e86e4c9bb000476cf0ff22b40c28d2099
1,0x13588fbe1ca4db24a0c1132b1b1763ceaa3e7d4c,https://opensea.io/0x13588fbe1ca4db24a0c1132b1b1763ceaa3e7d4c
1,0x1f562d605e953fe42f854eaf2268f4cce6658dc1,https://opensea.io/0x1f562d605e953fe42f854eaf2268f4cce6658dc1
1,0x484d006154fa71581816d5b03d224fd85049c8b4,https://opensea.io/0x484d006154fa71581816d5b03d224fd85049c8b4
1,0x546b4a7a30b3193badf70e1d43d8142928f3db0b,https://opensea.io/0x546b4a7a30b3193badf70e1d43d8142928f3db0b
1,0xe8d939f1a9cc4e85e09aff3d60d137a1bea17b21,https://opensea.io/0xe8d939f1a9cc4e85e09aff3d60d137a1bea17b21
1,0xf502e1d9d872a74cc66f695b631d44d79fdc4d40,https://opensea.io/0xf502e1d9d872a74cc66f695b631d44d79fdc4d40
1,0x63826726e3d6999f804debf9e7ef1f6ba5e39106,https://opensea.io/0x63826726e3d6999f804debf9e7ef1f6ba5e39106
1,0x841f62ecd5cca58bd9d7952245d228029b6f2716,https://opensea.io/0x841f62ecd5cca58bd9d7952245d228029b6f2716
1,0x879c7aff4ef80348acf7ca0e99223755a24369f9,https://opensea.io/0x879c7aff4ef80348acf7ca0e99223755a24369f9
1,0xa2b584e5f442f73038320f9e95a490b86ec27d62,https://opensea.io/0xa2b584e5f442f73038320f9e95a490b86ec27d62
1,0x89c554260a9a4a7bd0d3161a93df8e74e1b6d9c1,https://opensea.io/0x89c554260a9a4a7bd0d3161a93df8e74e1b6d9c1
1,0xcdf92b30894402215fbe2de8d6b59aa3e5a9c466,https://opensea.io/0xcdf92b30894402215fbe2de8d6b59aa3e5a9c466
1,0x6f1feb735961bd8003bad5ae8edda377e4d06df5,https://opensea.io/0x6f1feb735961bd8003bad5ae8edda377e4d06df5
1,0xb899fece6a94e5b7a321b6004bd034c67ce30b22,https://opensea.io/0xb899fece6a94e5b7a321b6004bd034c67ce30b22
1,0xd8312a12dd5f96c6c6aedff180b078b51221db1a,https://opensea.io/0xd8312a12dd5f96c6c6aedff180b078b51221db1a
1,0xfb3d678c6672bdc022ab45db528fed7ddc4c1603,https://opensea.io/0xfb3d678c6672bdc022ab45db528fed7ddc4c1603
1,0x8e79ef9e545fa14e205d89970d50e7caa3456683,https://opensea.io/0x8e79ef9e545fa14e205d89970d50e7caa3456683
